日期,天气状况,风力风向(夜间/白天),最低气温,最高气温
2013年06月05日,多云  /阴,南风 微风  /南风 微风,24,31
2013年06月06日,阵雨  /雷阵雨,南风 微风  /南风 微风,24,32
2013年06月07日,阵雨  /中到大雨,北风 微风  /北风 微风,20,26
2013年06月08日,多云  /多云,北风 微风  /北风 微风,21,30
2013年06月09日,阵雨  /小雨,北风 微风  /北风 微风,19,26
2013年06月10日,小雨  /阴,北风 微风  /北风 微风,17,21
2013年06月11日,晴  /晴,北风 微风  /北风 微风,17,28
2013年06月12日,晴  /晴,南风 微风  /南风 微风,15,30
2013年06月13日,晴  /晴,南风 微风  /南风 微风,19,31
2013年06月14日,晴  /晴,南风 微风  /南风 微风,20,33
2013年06月15日,晴  /多云,南风 微风  /南风 微风,23,33
2013年06月16日,晴  /晴,南风 微风  /南风 微风,25,36
2013年06月17日,晴  /晴,南风 微风  /南风 微风,25,35
2013年06月18日,晴  /晴,南风 微风  /南风 微风,26,36
2013年06月19日,晴  /晴,南风 微风  /南风 微风,27,36
2013年06月20日,晴  /多云,南风 微风  /南风 微风,27,37
2013年06月21日,多云  /多云,南风 微风  /南风 微风,26,36
2013年06月22日,阵雨  /阵雨,北风 微风  /北风 微风,25,32
2013年06月23日,阵雨  /多云,南风 微风  /南风 微风,25,34
2013年06月24日,阵雨  /阵雨,南风 微风  /南风 微风,25,35
2013年06月25日,阵雨  /阵雨,南风 微风  /南风 微风,25,33
2013年06月26日,阵雨  /阵雨,南风 微风  /南风 微风,24,29
2013年06月27日,大雨  /中雨,南风 微风  /北风 微风,22,26
2013年06月28日,大雨  /阵雨,北风 微风  /北风 微风,22,27
2013年06月29日,中到大雨  /多云,北风 微风  /南风 微风,24,31
2013年06月30日,多云  /晴,南风 微风  /南风 微风,26,35
2013年07月01日,晴  /晴,南风 微风  /南风 微风,26,35
2013年07月02日,晴  /晴,南风 微风  /南风 微风,26,35
2013年07月03日,晴  /晴,南风 微风  /南风 微风,26,35
2013年07月04日,晴  /晴,南风 微风  /南风 微风,26,35
2013年07月05日,多云  /多云,南风 微风  /南风 微风,27,34
2013年07月06日,多云  /多云,南风 微风  /南风 微风,27,35
2013年07月07日,多云  /多云,南风 微风  /南风 微风,26,35
2013年07月08日,晴  /晴,南风 微风  /南风 微风,26,35
2013年07月09日,晴  /晴,南风 微风  /南风 微风,26,35
2013年07月10日,晴  /晴,南风 微风  /南风 微风,26,35
2013年07月11日,晴  /晴,南风 微风  /南风 微风,26,35
2013年07月12日,晴  /晴,南风 微风  /南风 微风,26,37
2013年07月13日,晴  /晴,南风 微风  /南风 微风,26,36
2013年07月14日,多云  /阵雨,东风 微风  /东风 微风,26,35
2013年07月15日,多云  /晴,南风 微风  /南风 微风,27,37
2013年07月16日,多云  /多云,南风 微风  /南风 微风,27,36
2013年07月17日,多云  /多云,南风 微风  /南风 微风,27,36
2013年07月18日,多云  /多云,南风 微风  /南风 微风,26,36
2013年07月19日,多云  /多云,南风 微风  /南风 微风,26,37
2013年07月20日,多云  /多云,南风 微风  /南风 微风,26,36
2013年07月21日,多云  /多云,南风 微风  /南风 微风,27,36
2013年07月22日,晴  /晴,南风 微风  /南风 微风,27,37
2013年07月23日,晴  /晴,南风 微风  /南风 微风,27,37
2013年07月24日,晴  /晴,南风 微风  /南风 微风,26,38
2013年07月25日,晴  /晴,南风 微风  /南风 微风,26,38
2013年07月26日,晴  /晴,南风 微风  /南风 微风,27,37
2013年07月27日,晴  /晴,南风 微风  /南风 微风,26,37
2013年07月28日,晴  /晴,南风 微风  /南风 微风,27,37
2013年07月29日,晴  /晴,南风 微风  /南风 微风,27,37
2013年07月30日,晴  /晴,南风 微风  /南风 微风,27,37
2013年07月31日,晴  /晴,南风 微风  /南风 微风,27,38
2013年08月01日,晴  /晴,南风 微风  /南风 微风,27,39
2013年08月02日,晴  /多云,南风 微风  /南风 微风,27,37
2013年08月03日,晴  /晴,南风 微风  /南风 微风,27,37
2013年08月04日,晴  /晴,南风 微风  /南风 微风,27,38
2013年08月05日,晴  /晴,南风 微风  /南风 微风,27,38
2013年08月06日,晴  /晴,南风 微风  /南风 微风,27,38
2013年08月07日,晴  /晴,南风 微风  /南风 微风,27,39
2013年08月08日,晴  /晴,南风 微风  /南风 微风,28,39
2013年08月09日,晴  /晴,南风 微风  /南风 微风,28,39
2013年08月10日,晴  /晴,南风 微风  /南风 微风,28,39
2013年08月11日,晴  /晴,南风 微风  /南风 微风,28,40
2013年08月12日,晴  /晴,南风 微风  /南风 微风,27,39
2013年08月13日,晴  /晴,南风 微风  /南风 微风,27,39
2013年08月14日,多云  /多云,南风 微风  /南风 微风,27,36
2013年08月15日,多云  /阵雨,东风 微风  /东风 微风,25,37
2013年08月16日,阵雨  /阵雨,东风 微风  /南风 微风,24,30
2013年08月17日,多云  /阴,南风 微风  /东风 微风,25,32
2013年08月18日,多云  /多云,东风 微风  /东风 微风,25,33
2013年08月19日,阴  /阴,东风 微风  /东风 微风,25,30
2013年08月20日,阵雨  /多云,北风 微风  /北风 微风,24,33
2013年08月21日,多云  /多云,北风 微风  /北风 微风,25,32
2013年08月22日,多云  /大到暴雨,北风 微风  /东北风 3-4级,24,34
2013年08月23日,大雨  /中雨,东北风 4-5级  /东北风 4-5级,24,26
2013年08月24日,阵雨  /多云,东南风 微风  /东南风 微风,25,29
2013年08月25日,晴  /多云,南风 微风  /南风 微风,25,34
2013年08月26日,多云  /晴,南风 微风  /南风 微风,25,35
2013年08月27日,晴  /晴,南风 微风  /南风 微风,26,36
2013年08月28日,晴  /晴,南风 微风  /南风 微风,26,37
2013年08月29日,多云  /阵雨,南风 微风  /南风 微风,24,35
2013年08月30日,阵雨  /多云,北风 微风  /北风 微风,23,32
2013年08月31日,多云  /多云,北风 微风  /北风 微风,23,30
2013年09月01日,多云  /多云,北风 微风  /北风 微风,21,28
2013年09月02日,多云  /小雨,北风 微风  /北风 微风,20,28
2013年09月03日,小到中雨  /小到中雨,北风 微风  /北风 微风,17,20
2013年09月04日,小到中雨  /小到中雨,北风 微风  /北风 微风,18,20
2013年09月05日,小雨  /阵雨,北风 微风  /北风 微风,17,19
2013年09月06日,阵雨  /阴,北风 微风  /北风 微风,17,20
2013年09月07日,多云  /阴,南风 微风  /南风 微风,19,25
2013年09月08日,多云  /多云,南风 微风  /南风 微风,21,29
2013年09月09日,晴  /多云,南风 微风  /南风 微风,22,33
2013年09月10日,多云  /多云,南风 微风  /北风 微风,23,33
2013年09月11日,多云  /阴,北风 微风  /北风 微风,22,29
2013年09月12日,阵雨  /多云,北风 微风  /北风 微风,21,24
2013年09月13日,多云  /多云,北风 微风  /北风 微风,23,33
2013年09月14日,晴  /晴,南风 微风  /南风 微风,23,33
2013年09月15日,晴  /晴,南风 微风  /南风 微风,23,35
2013年09月16日,晴  /晴,南风 微风  /南风 微风,22,35
2013年09月17日,晴  /晴,南风 微风  /南风 微风,23,35
2013年09月18日,晴  /晴,南风 微风  /南风 微风,21,34
2013年09月19日,晴  /晴,南风 微风  /南风 微风,20,33
2013年09月20日,晴  /晴,南风 微风  /南风 微风,22,33
2013年09月21日,多云  /多云,南风 微风  /南风 微风,23,33
2013年09月22日,多云  /阵雨,南风 3-4级  /东风 3-4级,22,31
2013年09月23日,小到中雨  /中雨,东南风 4-5级  /东风 3-4级,20,26
2013年09月24日,小到中雨  /中雨,北风 微风  /北风 4-5级,14,25
2013年09月25日,小雨  /小雨,北风 3-4级  /北风 微风,13,15
2013年09月26日,阴  /阴,北风 微风  /北风 3-4级,12,17
2013年09月27日,阵雨  /阵雨,北风 3-4级  /北风 3-4级,13,17
2013年09月28日,多云  /晴,北风 微风  /北风 微风,13,25
2013年09月29日,晴  /晴,北风 微风  /北风 微风,14,27
2013年09月30日,晴  /多云,北风 微风  /北风 微风,15,28
2013年10月01日,多云  /多云,北风 微风  /北风 微风,18,27
2013年10月02日,多云  /多云,北风 微风  /北风 微风,18,30
2013年10月03日,多云  /多云,北风 微风  /北风 微风,18,28
2013年10月04日,晴  /晴,北风 微风  /北风 微风,14,28
2013年10月05日,多云  /多云,北风 微风  /北风 微风,18,26
2013年10月06日,多云  /晴,北风 微风  /北风 微风,18,26
2013年10月07日,多云  /多云,北风 微风  /北风 微风,18,27
2013年10月08日,多云  /多云,北风 3-4级  /北风 3-4级,19,26
2013年10月09日,多云  /晴,北风 微风  /北风 微风,17,28
2013年10月10日,晴  /晴,北风 微风  /北风 微风,17,32
2013年10月11日,晴  /晴,北风 微风  /北风 微风,17,33
2013年10月12日,晴  /晴,北风 微风  /北风 微风,17,32
2013年10月13日,晴  /晴,北风 微风  /北风 微风,18,33
2013年10月14日,多云  /多云,北风 微风  /北风 3-4级,14,31
2013年10月15日,多云  /阴,北风 4-5级  /北风 3-4级,12,18
2013年10月16日,阴  /阴,北风 微风  /北风 微风,15,17
2013年10月17日,阵雨  /阵雨,北风 微风  /北风 微风,11,13
2013年10月18日,阴  /小雨,北风 微风  /北风 微风,12,16
2013年10月19日,阴  /阴,北风 微风  /北风 微风,13,20
2013年10月20日,多云  /阵雨,北风 微风  /北风 微风,13,23
2013年10月21日,小雨  /小雨,北风 微风  /北风 微风,14,18
2013年10月22日,多云  /多云,北风 微风  /北风 微风,13,19
2013年10月23日,晴  /晴,北风 微风  /北风 微风,12,26
2013年10月24日,晴  /晴,北风 微风  /北风 微风,15,26
2013年10月25日,晴  /晴,北风 微风  /北风 微风,9,25
2013年10月26日,晴  /晴,北风 微风  /北风 微风,9,23
2013年10月27日,晴  /多云,北风 微风  /南风 微风,10,24
2013年10月28日,多云  /多云,南风 微风  /北风 微风,15,23
2013年10月29日,阴  /阴,北风 微风  /南风 微风,15,21
2013年10月30日,小雨  /阴,北风 微风  /北风 微风,14,18
2013年10月31日,小雨  /阴,北风 微风  /北风 微风,15,17
2013年11月01日,阴  /小雨,北风 微风  /北风 微风,13,17
2013年11月02日,阴  /阴,北风 微风  /北风 微风,14,17
2013年11月03日,阴  /阴,北风 微风  /北风 微风,14,22
2013年11月04日,多云  /多云,北风 微风  /北风 微风,14,20
2013年11月05日,多云  /晴,北风 微风  /北风 微风,12,20
2013年11月06日,晴  /晴,北风 微风  /北风 微风,12,23
2013年11月07日,晴  /晴,北风 微风  /北风 微风,15,26
2013年11月08日,晴  /多云,南风 微风  /北风 微风,18,27
2013年11月09日,多云  /小雨,北风 ≤3级  /北风 3-4级,14,28
2013年11月10日,小雨  /小雨,北风 ≤3级  /北风 3-4级,11,16
2013年11月11日,小到中雨  /中到大雨,北风 ≤3级  /北风 3-4级,9,12
2013年11月12日,小到中雨  /小雨,北风 ≤3级  /北风 ≤3级,7,10
2013年11月13日,多云  /阴,北风 ≤3级  /北风 ≤3级,9,11
2013年11月14日,阴  /多云,北风 ≤3级  /北风 ≤3级,9,15
2013年11月15日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,19
2013年11月16日,多云  /晴,北风 ≤3级  /北风 ≤3级,8,20
2013年11月17日,晴  /晴,北风 ≤3级  /北风 ≤3级,8,22
2013年11月18日,晴  /晴,北风 ≤3级  /北风 ≤3级,7,23
2013年11月19日,晴  /多云,北风 ≤3级  /北风 ≤3级,8,20
2013年11月20日,多云  /多云,北风 ≤3级  /北风 ≤3级,9,20
2013年11月21日,晴  /多云,北风 ≤3级  /北风 ≤3级,12,21
2013年11月22日,多云  /小雨,北风 ≤3级  /北风 ≤3级,11,22
2013年11月23日,阵雨  /中雨,北风 ≤3级  /北风 3-4级,8,17
2013年11月24日,小雨  /晴,北风 ≤3级  /北风 ≤3级,6,14
2013年11月25日,多云  /多云,北风 ≤3级  /北风 ≤3级,7,15
2013年11月26日,多云  /小雨,北风 ≤3级  /北风 ≤3级,7,15
2013年11月27日,阴  /阴,北风 ≤3级  /北风 ≤3级,4,12
2013年11月28日,多云  /晴,北风 ≤3级  /北风 ≤3级,2,13
2013年11月29日,晴  /晴,北风 ≤3级  /北风 ≤3级,3,15
2013年11月30日,多云  /晴,北风 ≤3级  /北风 ≤3级,6,17
2013年12月01日,晴  /晴,北风 ≤3级  /北风 ≤3级,5,18
2013年12月02日,晴  /晴,北风 ≤3级  /北风 ≤3级,4,21
2013年12月03日,晴  /晴,北风 ≤3级  /北风 ≤3级,6,21
2013年12月04日,晴  /晴,北风 ≤3级  /北风 ≤3级,6,18
2013年12月05日,晴  /多云,北风 ≤3级  /北风 ≤3级,5,18
2013年12月06日,多云  /晴,北风 ≤3级  /北风 ≤3级,6,17
2013年12月07日,晴  /晴,北风 ≤3级  /北风 ≤3级,5,19
2013年12月08日,多云  /小雨,北风 ≤3级  /北风 ≤3级,7,19
2013年12月09日,阴  /雾,北风 ≤3级  /北风 ≤3级,3,13
2013年12月10日,晴  /阴,北风 ≤3级  /北风 ≤3级,5,13
2013年12月11日,阴  /阵雨,北风 ≤3级  /北风 ≤3级,6,11
2013年12月12日,阵雨  /小雨,北风 ≤3级  /北风 ≤3级,5,11
2013年12月13日,多云  /阵雨,北风 ≤3级  /北风 ≤3级,6,11
2013年12月14日,阴  /中雨,北风 ≤3级  /北风 ≤3级,4,10
2013年12月15日,中雨  /小到中雨,北风 ≤3级  /北风 ≤3级,5,8
2013年12月16日,小到中雨  /小雨,北风 ≤3级  /北风 ≤3级,4,6
2013年12月17日,小雨  /多云,北风 ≤3级  /北风 ≤3级,1,9
2013年12月18日,多云  /多云,北风 ≤3级  /北风 ≤3级,2,8
2013年12月19日,晴  /晴,北风 ≤3级  /北风 ≤3级,0,11
2013年12月20日,晴  /晴,北风 ≤3级  /北风 ≤3级,1,10
2013年12月21日,晴  /晴,北风 ≤3级  /北风 ≤3级,0,10
2013年12月22日,晴  /晴,北风 ≤3级  /北风 ≤3级,0,10
2013年12月23日,晴  /晴,北风 ≤3级  /北风 ≤3级,2,10
2013年12月24日,晴  /晴,北风 ≤3级  /北风 ≤3级,2,10
2013年12月25日,晴  /晴,北风 ≤3级  /北风 ≤3级,2,11
2013年12月26日,多云  /多云,北风 ≤3级  /北风 3-4级,1,10
2013年12月27日,多云  /雾,北风 ≤3级  /北风 ≤3级,1,9
2013年12月28日,晴  /多云,北风 ≤3级  /北风 ≤3级,0,9
2013年12月29日,晴  /晴,北风 ≤3级  /北风 ≤3级,0,10
2013年12月30日,晴  /晴,北风 ≤3级  /北风 ≤3级,2,13
2013年12月31日,晴  /晴,北风 ≤3级  /北风 ≤3级,2,16
2014年01月01日,晴  /晴,北风 ≤3级  /北风 ≤3级,1,19
2014年01月02日,多云  /多云,北风 ≤3级  /北风 ≤3级,5,17
2014年01月03日,多云  /多云,北风 ≤3级  /北风 ≤3级,3,17
2014年01月04日,晴  /多云,北风 ≤3级  /南风 ≤3级,3,16
2014年01月05日,晴  /阴,南风 ≤3级  /南风 ≤3级,7,17
2014年01月06日,阴  /小雨,北风 ≤3级  /北风 ≤3级,5,14
2014年01月07日,小雨  /小雨,北风 3-4级  /北风 3-4级,3,6
2014年01月08日,阴  /多云,北风 3-4级  /北风 ≤3级,4,7
2014年01月09日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,10
2014年01月10日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,3,7
2014年01月11日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,2,4
2014年01月12日,阴  /阴,北风 ≤3级  /北风 ≤3级,2,6
2014年01月13日,多云  /晴,北风 ≤3级  /北风 ≤3级,0,10
2014年01月14日,晴  /晴,北风 ≤3级  /北风 ≤3级,1,13
2014年01月15日,晴  /晴,北风 ≤3级  /北风 ≤3级,1,13
2014年01月16日,多云  /多云,北风 ≤3级  /北风 ≤3级,2,15
2014年01月17日,多云  /晴,北风 ≤3级  /北风 ≤3级,1,15
2014年01月18日,多云  /晴,北风 ≤3级  /北风 ≤3级,2,15
2014年01月19日,晴  /晴,北风 ≤3级  /北风 ≤3级,2,15
2014年01月20日,多云  /晴,北风 ≤3级  /北风 ≤3级,1,15
2014年01月21日,晴  /晴,北风 ≤3级  /南风 ≤3级,1,15
2014年01月22日,晴  /晴,南风 ≤3级  /南风 ≤3级,0,15
2014年01月23日,晴  /晴,南风 ≤3级  /北风 ≤3级,3,17
2014年01月24日,晴  /晴,北风 ≤3级  /北风 ≤3级,8,20
2014年01月25日,多云  /多云,北风 ≤3级  /北风 ≤3级,7,19
2014年01月26日,多云  /多云,北风 ≤3级  /北风 ≤3级,7,14
2014年01月27日,多云  /多云,南风 ≤3级  /北风 ≤3级,8,18
2014年01月28日,阴  /小雨,北风 ≤3级  /北风 ≤3级,7,14
2014年01月29日,阴  /多云,北风 ≤3级  /北风 ≤3级,4,15
2014年01月30日,晴  /晴,北风 ≤3级  /南风 ≤3级,10,21
2014年01月31日,晴  /晴,南风 ≤3级  /南风 ≤3级,13,25
2014年02月01日,晴  /晴,南风 ≤3级  /南风 ≤3级,12,27
2014年02月02日,晴  /晴,南风 ≤3级  /南风 ≤3级,12,26
2014年02月03日,晴  /阴,南风 ≤3级  /北风 4-5级,7,24
2014年02月04日,小雨  /小雨,北风 3-4级  /北风 3-4级,4,7
2014年02月05日,小雨  /小雨,北风 3-4级  /北风 ≤3级,2,6
2014年02月06日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,1,2
2014年02月07日,小雨  /阴,北风 ≤3级  /北风 ≤3级,0,1
2014年02月08日,小雨  /雨夹雪,北风 ≤3级  /北风 ≤3级,3,2
2014年02月09日,小雪  /小雪,北风 ≤3级  /北风 3-4级,2,0
2014年02月10日,小雪  /阴,北风 ≤3级  /北风 ≤3级,3,0
2014年02月11日,阴  /阴,北风 ≤3级  /北风 ≤3级,2,0
2014年02月12日,小雪  /小雪,北风 ≤3级  /北风 ≤3级,2,1
2014年02月13日,多云  /多云,北风 ≤3级  /北风 ≤3级,3,6
2014年02月14日,多云  /多云,北风 ≤3级  /北风 ≤3级,2,7
2014年02月15日,阴  /小雨,北风 ≤3级  /北风 ≤3级,3,5
2014年02月16日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,2,5
2014年02月17日,小雨  /雨夹雪,北风 ≤3级  /北风 3-4级,1,3
2014年02月18日,大到暴雪  /阴,北风 ≤3级  /北风 ≤3级,3,0
2014年02月19日,多云  /多云,北风 ≤3级  /北风 ≤3级,2,6
2014年02月20日,晴  /晴,北风 ≤3级  /北风 ≤3级,3,12
2014年02月21日,多云  /多云,北风 ≤3级  /北风 ≤3级,4,11
2014年02月22日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,12
2014年02月23日,阴  /小雨,北风 ≤3级  /北风 ≤3级,8,12
2014年02月24日,小到中雨  /小雨,北风 ≤3级  /北风 ≤3级,7,10
2014年02月25日,小雨  /阴,北风 ≤3级  /北风 ≤3级,6,9
2014年02月26日,多云  /多云,北风 ≤3级  /北风 ≤3级,8,14
2014年02月27日,多云  /小到中雨,北风 ≤3级  /北风 ≤3级,8,12
2014年02月28日,小到中雨  /小雨,北风 ≤3级  /北风 ≤3级,6,10
2014年03月01日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,5,7
2014年03月02日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,6,8
2014年03月03日,小雨  /小雨,北风 ≤3级  /北风 ≤3级,6,7
2014年03月04日,小雨  /多云,北风 ≤3级  /北风 ≤3级,6,10
2014年03月05日,多云  /小雨,北风 ≤3级  /北风 ≤3级,5,14
2014年03月06日,小到中雨  /小雨,北风 ≤3级  /北风 ≤3级,6,9
2014年03月07日,小到中雨  /小到中雨,北风 ≤3级  /北风 ≤3级,6,8
2014年03月08日,小雨  /雾,北风 ≤3级  /北风 ≤3级,6,9
2014年03月09日,晴  /多云,北风 ≤3级  /南风 ≤3级,5,15
2014年03月10日,多云  /多云,南风 ≤3级  /北风 ≤3级,8,16
2014年03月11日,小雨  /中雨,南风 ≤3级  /南风 ≤3级,9,13
2014年03月12日,中雨  /多云,南风 ≤3级  /北风 ≤3级,6,12
2014年03月13日,晴  /晴,北风 ≤3级  /北风 ≤3级,7,16
2014年03月14日,多云  /多云,北风 ≤3级  /南风 ≤3级,10,15
2014年03月15日,多云  /阵雨,南风 ≤3级  /南风 ≤3级,8,14
2014年03月16日,多云  /晴,南风 ≤3级  /南风 ≤3级,10,23
2014年03月17日,晴  /晴,南风 ≤3级  /北风 ≤3级,16,27
2014年03月18日,多云  /雷阵雨,北风 ≤3级  /南风 ≤3级,18,27
2014年03月19日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,9,18
2014年03月20日,阵雨  /多云,北风 3-4级  /北风 ≤3级,6,13
2014年03月21日,多云  /多云,北风 ≤3级  /南风 ≤3级,8,18
2014年03月22日,多云  /阵雨,南风 ≤3级  /南风 ≤3级,9,18
2014年03月23日,小雨  /小雨,南风 ≤3级  /南风 ≤3级,10,16
2014年03月24日,阵雨  /阵雨,南风 ≤3级  /南风 ≤3级,13,17
2014年03月25日,阵雨  /阵雨,南风 ≤3级  /南风 ≤3级,15,21
2014年03月26日,多云  /雷阵雨,南风 ≤3级  /南风 ≤3级,17,24
2014年03月27日,雷阵雨  /小雨,南风 ≤3级  /南风 ≤3级,15,24
2014年03月28日,中雨  /阵雨,南风 ≤3级  /南风 ≤3级,15,22
2014年03月29日,多云  /多云,北风 ≤3级  /北风 ≤3级,17,27
2014年03月30日,小雨  /阵雨,北风 ≤3级  /北风 ≤3级,15,19
2014年03月31日,多云  /多云,北风 ≤3级  /南风 ≤3级,13,23
2014年04月01日,晴  /多云,南风 ≤3级  /北风 ≤3级,13,22
2014年04月02日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,13,19
2014年04月03日,多云  /晴,北风 ≤3级  /北风 ≤3级,13,24
2014年04月04日,晴  /多云,北风 ≤3级  /北风 ≤3级,14,24
2014年04月05日,阵雨  /小雨,北风 ≤3级  /南风 ≤3级,15,24
2014年04月06日,中雨  /小雨,南风 ≤3级  /南风 ≤3级,14,16
2014年04月07日,多云  /多云,南风 ≤3级  /北风 ≤3级,12,20
2014年04月08日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,15,19
2014年04月09日,多云  /阴,南风 ≤3级  /南风 ≤3级,14,24
2014年04月10日,阵雨  /阵雨,南风 ≤3级  /南风 ≤3级,18,24
2014年04月11日,多云  /阴,南风 ≤3级  /北风 ≤3级,19,28
2014年04月12日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,14,19
2014年04月13日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,23
2014年04月14日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,25
2014年04月15日,多云  /多云,南风 ≤3级  /南风 ≤3级,20,28
2014年04月16日,多云  /多云,南风 ≤3级  /南风 ≤3级,20,29
2014年04月17日,多云  /多云,南风 ≤3级  /南风 ≤3级,18,26
2014年04月18日,多云  /阵雨,南风 ≤3级  /北风 3-4级,18,29
2014年04月19日,阵雨  /阵雨,北风 3-4级  /北风 3-4级,14,19
2014年04月20日,阴  /多云,北风 3-4级  /北风 ≤3级,14,24
2014年04月21日,小雨  /阴,北风 ≤3级  /北风 ≤3级,14,17
2014年04月22日,多云  /多云,北风 ≤3级  /北风 ≤3级,15,22
2014年04月23日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,15,19
2014年04月24日,中雨  /中雨,北风 ≤3级  /北风 ≤3级,15,18
2014年04月25日,大雨  /阴,北风 ≤3级  /北风 ≤3级,15,18
2014年04月26日,阴  /多云,北风 ≤3级  /北风 ≤3级,14,18
2014年04月27日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,24
2014年04月28日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,25
2014年04月29日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,14,21
2014年04月30日,多云  /晴,北风 ≤3级  /南风 ≤3级,15,23
2014年05月01日,晴  /晴,南风 ≤3级  /北风 ≤3级,14,28
2014年05月02日,晴  /多云,北风 ≤3级  /北风 ≤3级,16,30
2014年05月03日,多云  /中雨,北风 ≤3级  /北风 ≤3级,16,27
2014年05月04日,中雨  /阴,北风 ≤3级  /北风 ≤3级,13,17
2014年05月05日,多云  /多云,北风 ≤3级  /北风 ≤3级,14,22
2014年05月06日,多云  /晴,北风 ≤3级  /北风 ≤3级,15,25
2014年05月07日,多云  /多云,北风 ≤3级  /南风 ≤3级,17,27
2014年05月08日,阵雨  /中雨,南风 ≤3级  /南风 ≤3级,17,27
2014年05月09日,中雨  /阵雨,南风 ≤3级  /南风 ≤3级,18,21
2014年05月10日,大雨  /小雨,南风 ≤3级  /南风 ≤3级,17,22
2014年05月11日,多云  /多云,北风 ≤3级  /南风 ≤3级,16,23
2014年05月12日,多云  /多云,南风 ≤3级  /南风 ≤3级,18,26
2014年05月13日,阴  /中雨,南风 ≤3级  /南风 ≤3级,20,29
2014年05月14日,小雨  /小雨,南风 ≤3级  /南风 ≤3级,18,24
2014年05月15日,多云  /多云,北风 ≤3级  /南风 ≤3级,18,25
2014年05月16日,阵雨  /阵雨,南风 ≤3级  /北风 ≤3级,19,23
2014年05月17日,中雨  /小雨,北风 ≤3级  /北风 ≤3级,18,21
2014年05月18日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,17,22
2014年05月19日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,17,25
2014年05月20日,晴  /多云,北风 ≤3级  /南风 ≤3级,20,30
2014年05月21日,大雨  /中雨,北风 ≤3级  /北风 ≤3级,20,26
2014年05月22日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,19,25
2014年05月23日,多云  /多云,南风 ≤3级  /南风 ≤3级,20,25
2014年05月24日,阵雨  /中雨,南风 ≤3级  /南风 3-4级,22,30
2014年05月25日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,21,25
2014年05月26日,阴  /多云,北风 ≤3级  /北风 ≤3级,20,26
2014年05月27日,多云  /多云,北风 ≤3级  /南风 ≤3级,20,30
2014年05月28日,多云  /多云,南风 ≤3级  /南风 ≤3级,23,30
2014年05月29日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,24,29
2014年05月30日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,24,30
2014年05月31日,阵雨  /多云,南风 ≤3级  /南风 ≤3级,23,30
2014年06月01日,小雨  /大雨,南风 ≤3级  /北风 ≤3级,24,34
2014年06月02日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,21,28
2014年06月03日,多云  /多云,北风 ≤3级  /北风 ≤3级,22,30
2014年06月04日,阵雨  /小到中雨,北风 ≤3级  /北风 ≤3级,22,28
2014年06月05日,中雨  /阵雨,北风 ≤3级  /北风 ≤3级,22,24
2014年06月06日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,21,27
2014年06月07日,多云  /多云,南风 ≤3级  /北风 ≤3级,23,31
2014年06月08日,多云  /多云,北风 ≤3级  /南风 ≤3级,23,31
2014年06月09日,多云  /多云,北风 ≤3级  /北风 ≤3级,23,30
2014年06月10日,阵雨  /多云,北风 ≤3级  /北风 ≤3级,21,28
2014年06月11日,多云  /多云,北风 ≤3级  /南风 ≤3级,21,29
2014年06月12日,晴  /多云,南风 ≤3级  /南风 ≤3级,21,33
2014年06月13日,晴  /晴,南风 ≤3级  /北风 ≤3级,23,35
2014年06月14日,晴  /晴,北风 ≤3级  /北风 ≤3级,22,33
2014年06月15日,晴  /多云,北风 ≤3级  /北风 ≤3级,24,34
2014年06月16日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,21,27
2014年06月17日,阵雨  /阵雨,南风 ≤3级  /北风 ≤3级,22,28
2014年06月18日,阵雨  /阵雨,北风 ≤3级  /北风 ≤3级,23,25
2014年06月19日,中雨  /大雨,北风 ≤3级  /北风 ≤3级,22,26
2014年06月20日,大雨  /小雨,北风 ≤3级  /北风 ≤3级,22,26
2014年06月21日,阵雨  /阴,北风 ≤3级  /北风 ≤3级,20,27
